file,src_bar,age,intent,reason,entry_close,now_close,delta
CLOutput0430.txt,1696,5,ExitLong,long_decay_exit phase=LongCandidate score=0.83 deg=4 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,93.91,93.9,-0.01
CLOutput0430.txt,1692,10,EnterLong,enter_long_valid,93.67,94.04,0.37
CLOutput0430.txt,1696,10,ExitLong,long_decay_exit phase=LongCandidate score=0.83 deg=4 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,93.91,93.74,-0.17
CLOutput0430.txt,1746,3,EnterLong,enter_long_valid,94.16,94.14,-0.02
CLOutput0430.txt,1746,5,EnterLong,enter_long_valid,94.16,94.19,0.03
CLOutput0430.txt,1746,10,EnterLong,enter_long_valid,94.16,94.2,0.04
CLOutput0430.txt,1756,3,ExitLong,long_ftt_failure_exit CNT id=84 dir=Up state=FttDetected P1=1743@93.59 P2=1749@94.31 P3=1753@94.04 FTT=1756@94.27 domLeg=1743-1749 pb=1750-1753 post=1755-1755 postP3Len=1 imbP2=0.74 imbP3=0.54,94.2,94.4,0.2
CLOutput0430.txt,1756,5,ExitLong,long_ftt_failure_exit CNT id=84 dir=Up state=FttDetected P1=1743@93.59 P2=1749@94.31 P3=1753@94.04 FTT=1756@94.27 domLeg=1743-1749 pb=1750-1753 post=1755-1755 postP3Len=1 imbP2=0.74 imbP3=0.54,94.2,94.5,0.3
CLOutput0430.txt,1756,10,ExitLong,long_ftt_failure_exit CNT id=84 dir=Up state=FttDetected P1=1743@93.59 P2=1749@94.31 P3=1753@94.04 FTT=1756@94.27 domLeg=1743-1749 pb=1750-1753 post=1755-1755 postP3Len=1 imbP2=0.74 imbP3=0.54,94.2,92.31,-1.89
CLOutput0430.txt,1807,3,EnterLong,enter_long_valid,94.18,94.03,-0.15
CLOutput0430.txt,1807,5,EnterLong,enter_long_valid,94.18,94.18,0.0
CLOutput0430.txt,1807,10,EnterLong,enter_long_valid,94.18,94.46,0.28
ESOutput0430.txt,24,3,EnterLong,enter_long_valid,6601.25,6600.0,-1.25
ESOutput0430.txt,24,5,EnterLong,enter_long_valid,6601.25,6601.5,0.25
ESOutput0430.txt,24,10,EnterLong,enter_long_valid,6601.25,6607.25,6.0
ESOutput0430.txt,44,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6615.25,6609.75,-5.5
ESOutput0430.txt,44,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6615.25,6618.75,3.5
ESOutput0430.txt,44,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6615.25,6631.75,16.5
ESOutput0430.txt,91,3,EnterShort,enter_short_structured_persisted,6618.0,6617.25,-0.75
ESOutput0430.txt,91,5,EnterShort,enter_short_structured_persisted,6618.0,6616.0,-2.0
ESOutput0430.txt,94,3,ExitShort,short_ftt_failure_exit CNT id=2 dir=Down state=FttDetected P1=52@6635.75 P2=63@6595.25 P3=85@6624.00 FTT=94@6614.00 domLeg=52-63 pb=64-91 post=92-93 postP3Len=2 imbP2=0.34 imbP3=-1.00,6617.25,6620.5,3.25
ESOutput0430.txt,94,5,ExitShort,short_ftt_failure_exit CNT id=2 dir=Down state=FttDetected P1=52@6635.75 P2=63@6595.25 P3=85@6624.00 FTT=94@6614.00 domLeg=52-63 pb=64-91 post=92-93 postP3Len=2 imbP2=0.34 imbP3=-1.00,6617.25,6622.0,4.75
ESOutput0430.txt,91,10,EnterShort,enter_short_structured_persisted,6618.0,6616.75,-1.25
ESOutput0430.txt,94,10,ExitShort,short_ftt_failure_exit CNT id=2 dir=Down state=FttDetected P1=52@6635.75 P2=63@6595.25 P3=85@6624.00 FTT=94@6614.00 domLeg=52-63 pb=64-91 post=92-93 postP3Len=2 imbP2=0.34 imbP3=-1.00,6617.25,6618.5,1.25
ESOutput0430.txt,154,3,EnterShort,enter_short_structured_persisted,6630.5,6628.75,-1.75
ESOutput0430.txt,154,5,EnterShort,enter_short_structured_persisted,6630.5,6630.0,-0.5
ESOutput0430.txt,160,3,ExitShort,short_dead_signal_exit deg=5,6626.75,6628.5,1.75
ESOutput0430.txt,161,3,EnterShort,enter_short_structured_persisted,6627.25,6625.75,-1.5
ESOutput0430.txt,154,10,EnterShort,enter_short_structured_persisted,6630.5,6625.75,-4.75
ESOutput0430.txt,160,5,ExitShort,short_dead_signal_exit deg=5,6626.75,6627.25,0.5
ESOutput0430.txt,161,5,EnterShort,enter_short_structured_persisted,6627.25,6628.25,1.0
ESOutput0430.txt,166,3,ExitShort,short_dead_signal_exit deg=5,6628.25,6626.75,-1.5
ESOutput0430.txt,160,10,ExitShort,short_dead_signal_exit deg=5,6626.75,6626.25,-0.5
ESOutput0430.txt,166,5,ExitShort,short_dead_signal_exit deg=5,6628.25,6625.75,-2.5
ESOutput0430.txt,161,10,EnterShort,enter_short_structured_persisted,6627.25,6625.75,-1.5
ESOutput0430.txt,166,10,ExitShort,short_dead_signal_exit deg=5,6628.25,6629.75,1.5
ESOutput0430.txt,264,3,EnterLong,enter_long_valid,6650.75,6649.25,-1.5
ESOutput0430.txt,264,5,EnterLong,enter_long_valid,6650.75,6650.75,0.0
ESOutput0430.txt,264,10,EnterLong,enter_long_valid,6650.75,6649.0,-1.75
ESOutput0430.txt,279,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6656.0,6643.0,-13.0
ESOutput0430.txt,279,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6656.0,6646.5,-9.5
ESOutput0430.txt,279,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6656.0,6646.5,-9.5
ESOutput0430.txt,303,3,EnterLong,enter_long_valid,6651.75,6644.5,-7.25
ESOutput0430.txt,303,5,EnterLong,enter_long_valid,6651.75,6641.0,-10.75
ESOutput0430.txt,303,10,EnterLong,enter_long_valid,6651.75,6636.0,-15.75
ESOutput0430.txt,314,3,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6631.75,6636.0,4.25
ESOutput0430.txt,314,5,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6631.75,6626.75,-5.0
ESOutput0430.txt,314,10,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6631.75,6613.25,-18.5
ESOutput0430.txt,357,3,EnterLong,enter_long_valid,6628.0,6626.0,-2.0
ESOutput0430.txt,357,5,EnterLong,enter_long_valid,6628.0,6627.0,-1.0
ESOutput0430.txt,357,10,EnterLong,enter_long_valid,6628.0,6620.25,-7.75
ESOutput0430.txt,366,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6619.5,6619.0,-0.5
ESOutput0430.txt,366,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6619.5,6623.0,3.5
ESOutput0430.txt,366,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6619.5,6623.75,4.25
ESOutput0430.txt,434,3,EnterShort,enter_short_structured_persisted,6624.25,6623.5,-0.75
ESOutput0430.txt,434,5,EnterShort,enter_short_structured_persisted,6624.25,6619.25,-5.0
ESOutput0430.txt,439,3,ExitShort,short_dead_signal_exit deg=5,6619.25,6619.5,0.25
ESOutput0430.txt,439,5,ExitShort,short_dead_signal_exit deg=5,6619.25,6617.0,-2.25
ESOutput0430.txt,434,10,EnterShort,enter_short_structured_persisted,6624.25,6617.0,-7.25
ESOutput0430.txt,439,10,ExitShort,short_dead_signal_exit deg=5,6619.25,6628.25,9.0
ESOutput0430.txt,524,3,EnterShort,enter_short_structured_persisted,6617.25,6602.25,-15.0
ESOutput0430.txt,524,5,EnterShort,enter_short_structured_persisted,6617.25,6600.75,-16.5
ESOutput0430.txt,529,3,ExitShort,short_dead_signal_exit deg=5,6600.75,6629.75,29.0
ESOutput0430.txt,529,5,ExitShort,short_dead_signal_exit deg=5,6600.75,6627.75,27.0
ESOutput0430.txt,524,10,EnterShort,enter_short_structured_persisted,6617.25,6627.75,10.5
ESOutput0430.txt,529,10,ExitShort,short_dead_signal_exit deg=5,6600.75,6656.0,55.25
ESOutput0430.txt,559,3,EnterLong,enter_long_valid,6767.0,6772.0,5.0
ESOutput0430.txt,559,5,EnterLong,enter_long_valid,6767.0,6793.0,26.0
ESOutput0430.txt,559,10,EnterLong,enter_long_valid,6767.0,6808.75,41.75
ESOutput0430.txt,569,3,ExitLong,long_decay_exit phase=LongCandidate score=0.69 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6808.75,6800.0,-8.75
ESOutput0430.txt,569,5,ExitLong,long_decay_exit phase=LongCandidate score=0.69 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6808.75,6804.75,-4.0
ESOutput0430.txt,569,10,ExitLong,long_decay_exit phase=LongCandidate score=0.69 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6808.75,6796.75,-12.0
ESOutput0430.txt,639,3,EnterShort,enter_short_structured_persisted,6823.0,6829.25,6.25
ESOutput0430.txt,639,5,EnterShort,enter_short_structured_persisted,6823.0,6829.25,6.25
ESOutput0430.txt,644,3,ExitShort,short_dead_signal_exit deg=5,6829.25,6836.0,6.75
ESOutput0430.txt,645,3,EnterShort,enter_short_structured_persisted,6828.75,6833.5,4.75
ESOutput0430.txt,644,5,ExitShort,short_dead_signal_exit deg=5,6829.25,6832.75,3.5
ESOutput0430.txt,639,10,EnterShort,enter_short_structured_persisted,6823.0,6832.75,9.75
ESOutput0430.txt,645,5,EnterShort,enter_short_structured_persisted,6828.75,6836.25,7.5
ESOutput0430.txt,650,3,ExitShort,short_dead_signal_exit deg=5,6836.25,6831.0,-5.25
ESOutput0430.txt,644,10,ExitShort,short_dead_signal_exit deg=5,6829.25,6832.25,3.0
ESOutput0430.txt,650,5,ExitShort,short_dead_signal_exit deg=5,6836.25,6832.75,-3.5
ESOutput0430.txt,645,10,EnterShort,enter_short_structured_persisted,6828.75,6832.75,4.0
ESOutput0430.txt,650,10,ExitShort,short_dead_signal_exit deg=5,6836.25,6822.75,-13.5
ESOutput0430.txt,672,3,EnterShort,enter_short_structured_persisted,6819.0,6825.75,6.75
ESOutput0430.txt,673,3,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6820.5,6823.25,2.75
ESOutput0430.txt,674,3,EnterShort,enter_short_structured_persisted,6821.5,6824.75,3.25
ESOutput0430.txt,672,5,EnterShort,enter_short_structured_persisted,6819.0,6824.75,5.75
ESOutput0430.txt,675,3,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.75,6826.75,1.0
ESOutput0430.txt,673,5,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6820.5,6826.75,6.25
ESOutput0430.txt,676,3,EnterShort,enter_short_structured_persisted,6823.25,6825.0,1.75
ESOutput0430.txt,674,5,EnterShort,enter_short_structured_persisted,6821.5,6825.0,3.5
ESOutput0430.txt,677,3,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6824.75,6820.0,-4.75
ESOutput0430.txt,675,5,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.75,6820.0,-5.75
ESOutput0430.txt,678,3,EnterShort,enter_short_structured_persisted,6826.75,6828.0,1.25
ESOutput0430.txt,676,5,EnterShort,enter_short_structured_persisted,6823.25,6828.0,4.75
ESOutput0430.txt,679,3,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.0,6827.0,2.0
ESOutput0430.txt,677,5,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6824.75,6827.0,2.25
ESOutput0430.txt,672,10,EnterShort,enter_short_structured_persisted,6819.0,6827.0,8.0
ESOutput0430.txt,680,3,EnterShort,enter_short_structured_persisted,6820.0,6834.0,14.0
ESOutput0430.txt,678,5,EnterShort,enter_short_structured_persisted,6826.75,6834.0,7.25
ESOutput0430.txt,673,10,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6820.5,6834.0,13.5
ESOutput0430.txt,681,3,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6828.0,6832.5,4.5
ESOutput0430.txt,679,5,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.0,6832.5,7.5
ESOutput0430.txt,674,10,EnterShort,enter_short_structured_persisted,6821.5,6832.5,11.0
ESOutput0430.txt,680,5,EnterShort,enter_short_structured_persisted,6820.0,6834.5,14.5
ESOutput0430.txt,675,10,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.75,6834.5,8.75
ESOutput0430.txt,681,5,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6828.0,6839.25,11.25
ESOutput0430.txt,676,10,EnterShort,enter_short_structured_persisted,6823.25,6839.25,16.0
ESOutput0430.txt,677,10,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6824.75,6839.25,14.5
ESOutput0430.txt,678,10,EnterShort,enter_short_structured_persisted,6826.75,6839.0,12.25
ESOutput0430.txt,679,10,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6825.0,6835.5,10.5
ESOutput0430.txt,687,3,EnterLong,enter_long_valid,6839.25,6831.25,-8.0
ESOutput0430.txt,680,10,EnterShort,enter_short_structured_persisted,6820.0,6831.25,11.25
ESOutput0430.txt,681,10,ExitShort,short_immediate_p3_failure imbP3=0.51 CNT id=28 dir=Down state=SeekingP3 P1=657@6835.00 P2=660@6821.50 P3=661@6827.00 FTT=NA domLeg=657-660 pb=661-672 post=NA postP3Len=0 imbP2=0.56 imbP3=0.51,6828.0,6835.5,7.5
ESOutput0430.txt,687,5,EnterLong,enter_long_valid,6839.25,6829.25,-10.0
ESOutput0430.txt,687,10,EnterLong,enter_long_valid,6839.25,6833.75,-5.5
ESOutput0430.txt,697,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6833.75,6831.25,-2.5
ESOutput0430.txt,697,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6833.75,6834.25,0.5
ESOutput0430.txt,697,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6833.75,6833.75,0.0
ESOutput0430.txt,712,3,EnterLong,enter_long_valid,6841.25,6842.25,1.0
ESOutput0430.txt,712,5,EnterLong,enter_long_valid,6841.25,6844.0,2.75
ESOutput0430.txt,718,3,ExitLong,long_ftt_failure_exit CNT id=30 dir=Up state=FttDetected P1=709@6828.50 P2=714@6847.25 P3=715@6840.00 FTT=718@6846.25 domLeg=709-714 pb=715-716 post=717-717 postP3Len=1 imbP2=1.00 imbP3=0.79,6843.0,6840.0,-3.0
ESOutput0430.txt,712,10,EnterLong,enter_long_valid,6841.25,6842.25,1.0
ESOutput0430.txt,718,5,ExitLong,long_ftt_failure_exit CNT id=30 dir=Up state=FttDetected P1=709@6828.50 P2=714@6847.25 P3=715@6840.00 FTT=718@6846.25 domLeg=709-714 pb=715-716 post=717-717 postP3Len=1 imbP2=1.00 imbP3=0.79,6843.0,6833.0,-10.0
ESOutput0430.txt,718,10,ExitLong,long_ftt_failure_exit CNT id=30 dir=Up state=FttDetected P1=709@6828.50 P2=714@6847.25 P3=715@6840.00 FTT=718@6846.25 domLeg=709-714 pb=715-716 post=717-717 postP3Len=1 imbP2=1.00 imbP3=0.79,6843.0,6829.0,-14.0
ESOutput0430.txt,747,3,EnterShort,enter_short_structured_persisted,6811.5,6802.75,-8.75
ESOutput0430.txt,747,5,EnterShort,enter_short_structured_persisted,6811.5,6799.25,-12.25
ESOutput0430.txt,752,3,ExitShort,short_dead_signal_exit deg=5,6799.25,6794.0,-5.25
ESOutput0430.txt,752,5,ExitShort,short_dead_signal_exit deg=5,6799.25,6792.5,-6.75
ESOutput0430.txt,747,10,EnterShort,enter_short_structured_persisted,6811.5,6792.5,-19.0
ESOutput0430.txt,752,10,ExitShort,short_dead_signal_exit deg=5,6799.25,6803.25,4.0
ESOutput0430.txt,785,3,EnterShort,enter_short_structured_persisted,6815.75,6821.25,5.5
ESOutput0430.txt,785,5,EnterShort,enter_short_structured_persisted,6815.75,6821.25,5.5
ESOutput0430.txt,792,3,ExitShort,short_dead_signal_exit deg=5,6827.25,6813.0,-14.25
ESOutput0430.txt,785,10,EnterShort,enter_short_structured_persisted,6815.75,6813.0,-2.75
ESOutput0430.txt,792,5,ExitShort,short_dead_signal_exit deg=5,6827.25,6813.75,-13.5
ESOutput0430.txt,792,10,ExitShort,short_dead_signal_exit deg=5,6827.25,6803.75,-23.5
ESOutput0430.txt,816,3,EnterLong,enter_long_valid,6824.0,6820.25,-3.75
ESOutput0430.txt,816,5,EnterLong,enter_long_valid,6824.0,6819.75,-4.25
ESOutput0430.txt,816,10,EnterLong,enter_long_valid,6824.0,6815.25,-8.75
ESOutput0430.txt,827,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6816.25,6817.25,1.0
ESOutput0430.txt,827,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6816.25,6814.0,-2.25
ESOutput0430.txt,827,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6816.25,6815.0,-1.25
ESOutput0430.txt,891,3,EnterShort,enter_short_structured_persisted,6807.75,6809.75,2.0
ESOutput0430.txt,891,5,EnterShort,enter_short_structured_persisted,6807.75,6809.0,1.25
ESOutput0430.txt,898,3,ExitShort,short_dead_signal_exit deg=5,6809.5,6809.75,0.25
ESOutput0430.txt,891,10,EnterShort,enter_short_structured_persisted,6807.75,6809.75,2.0
ESOutput0430.txt,899,3,EnterShort,enter_short_structured_persisted,6810.5,6810.5,0.0
ESOutput0430.txt,898,5,ExitShort,short_dead_signal_exit deg=5,6809.5,6809.0,-0.5
ESOutput0430.txt,899,5,EnterShort,enter_short_structured_persisted,6810.5,6808.5,-2.0
ESOutput0430.txt,904,3,ExitShort,short_dead_signal_exit deg=5,6808.5,6808.5,0.0
ESOutput0430.txt,898,10,ExitShort,short_dead_signal_exit deg=5,6809.5,6809.5,0.0
ESOutput0430.txt,904,5,ExitShort,short_dead_signal_exit deg=5,6808.5,6809.75,1.25
ESOutput0430.txt,899,10,EnterShort,enter_short_structured_persisted,6810.5,6809.75,-0.75
ESOutput0430.txt,907,3,EnterShort,enter_short_structured_persisted,6808.5,6810.75,2.25
ESOutput0430.txt,907,5,EnterShort,enter_short_structured_persisted,6808.5,6808.75,0.25
ESOutput0430.txt,904,10,ExitShort,short_dead_signal_exit deg=5,6808.5,6808.75,0.25
ESOutput0430.txt,912,3,ExitShort,short_dead_signal_exit deg=5,6808.75,6812.5,3.75
ESOutput0430.txt,912,5,ExitShort,short_dead_signal_exit deg=5,6808.75,6813.0,4.25
ESOutput0430.txt,907,10,EnterShort,enter_short_structured_persisted,6808.5,6813.0,4.5
ESOutput0430.txt,912,10,ExitShort,short_dead_signal_exit deg=5,6808.75,6810.5,1.75
ESOutput0430.txt,984,3,EnterShort,enter_short_structured_persisted,6796.0,6796.0,0.0
ESOutput0430.txt,984,5,EnterShort,enter_short_structured_persisted,6796.0,6795.75,-0.25
ESOutput0430.txt,984,10,EnterShort,enter_short_structured_persisted,6796.0,6804.5,8.5
ESOutput0430.txt,994,3,ExitShort,short_dead_signal_exit deg=5,6804.5,6807.5,3.0
ESOutput0430.txt,995,3,EnterShort,enter_short_structured_persisted,6805.25,6806.25,1.0
ESOutput0430.txt,994,5,ExitShort,short_dead_signal_exit deg=5,6804.5,6807.0,2.5
ESOutput0430.txt,995,5,EnterShort,enter_short_structured_persisted,6805.25,6806.0,0.75
ESOutput0430.txt,1000,3,ExitShort,short_dead_signal_exit deg=5,6806.0,6805.0,-1.0
ESOutput0430.txt,994,10,ExitShort,short_dead_signal_exit deg=5,6804.5,6807.0,2.5
ESOutput0430.txt,1000,5,ExitShort,short_dead_signal_exit deg=5,6806.0,6808.75,2.75
ESOutput0430.txt,995,10,EnterShort,enter_short_structured_persisted,6805.25,6808.75,3.5
ESOutput0430.txt,1000,10,ExitShort,short_dead_signal_exit deg=5,6806.0,6807.75,1.75
ESOutput0430.txt,1013,3,EnterLong,enter_long_valid,6812.75,6819.25,6.5
ESOutput0430.txt,1013,5,EnterLong,enter_long_valid,6812.75,6812.25,-0.5
ESOutput0430.txt,1019,3,ExitLong,long_post_p3_weak_exit imbP3=-0.11 CNT id=44 dir=Up state=PostP3 P1=1010@6804.25 P2=1016@6821.75 P3=1018@6810.75 FTT=NA domLeg=1010-1016 pb=1017-1018 post=1019-1019 postP3Len=1 imbP2=0.20 imbP3=-0.11,6816.75,6811.75,-5.0
ESOutput0430.txt,1013,10,EnterLong,enter_long_valid,6812.75,6808.25,-4.5
ESOutput0430.txt,1019,5,ExitLong,long_post_p3_weak_exit imbP3=-0.11 CNT id=44 dir=Up state=PostP3 P1=1010@6804.25 P2=1016@6821.75 P3=1018@6810.75 FTT=NA domLeg=1010-1016 pb=1017-1018 post=1019-1019 postP3Len=1 imbP2=0.20 imbP3=-0.11,6816.75,6809.5,-7.25
ESOutput0430.txt,1019,10,ExitLong,long_post_p3_weak_exit imbP3=-0.11 CNT id=44 dir=Up state=PostP3 P1=1010@6804.25 P2=1016@6821.75 P3=1018@6810.75 FTT=NA domLeg=1010-1016 pb=1017-1018 post=1019-1019 postP3Len=1 imbP2=0.20 imbP3=-0.11,6816.75,6811.25,-5.5
ESOutput0430.txt,1184,3,EnterShort,enter_short_structured_persisted,6863.0,6862.75,-0.25
ESOutput0430.txt,1184,5,EnterShort,enter_short_structured_persisted,6863.0,6864.75,1.75
ESOutput0430.txt,1189,3,ExitShort,short_dead_signal_exit deg=5,6864.75,6864.75,0.0
ESOutput0430.txt,1190,3,EnterShort,enter_short_structured_persisted,6864.25,6862.75,-1.5
ESOutput0430.txt,1189,5,ExitShort,short_dead_signal_exit deg=5,6864.75,6864.0,-0.75
ESOutput0430.txt,1184,10,EnterShort,enter_short_structured_persisted,6863.0,6864.0,1.0
ESOutput0430.txt,1190,5,EnterShort,enter_short_structured_persisted,6864.25,6865.0,0.75
ESOutput0430.txt,1196,3,ExitShort,short_dead_signal_exit deg=6,6863.25,6862.25,-1.0
ESOutput0430.txt,1189,10,ExitShort,short_dead_signal_exit deg=5,6864.75,6862.25,-2.5
ESOutput0430.txt,1190,10,EnterShort,enter_short_structured_persisted,6864.25,6859.75,-4.5
ESOutput0430.txt,1196,5,ExitShort,short_dead_signal_exit deg=6,6863.25,6860.25,-3.0
ESOutput0430.txt,1196,10,ExitShort,short_dead_signal_exit deg=6,6863.25,6858.0,-5.25
ESOutput0430.txt,1359,3,EnterLong,enter_long_valid,6860.75,6855.75,-5.0
ESOutput0430.txt,1359,5,EnterLong,enter_long_valid,6860.75,6853.0,-7.75
ESOutput0430.txt,1365,3,ExitLong,long_decay_exit phase=None score=0.00 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6850.5,6852.75,2.25
ESOutput0430.txt,1359,10,EnterLong,enter_long_valid,6860.75,6854.75,-6.0
ESOutput0430.txt,1365,5,ExitLong,long_decay_exit phase=None score=0.00 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6850.5,6856.25,5.75
ESOutput0430.txt,1365,10,ExitLong,long_decay_exit phase=None score=0.00 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6850.5,6860.25,9.75
ESOutput0430.txt,1471,3,EnterShort,enter_short_structured_persisted,6806.5,6807.25,0.75
ESOutput0430.txt,1471,5,EnterShort,enter_short_structured_persisted,6806.5,6810.75,4.25
ESOutput0430.txt,1477,3,ExitShort,short_dead_signal_exit deg=5,6810.75,6815.75,5.0
ESOutput0430.txt,1471,10,EnterShort,enter_short_structured_persisted,6806.5,6815.0,8.5
ESOutput0430.txt,1477,5,ExitShort,short_dead_signal_exit deg=5,6810.75,6813.0,2.25
ESOutput0430.txt,1480,3,EnterLong,enter_long_valid,6815.75,6813.5,-2.25
ESOutput0430.txt,1480,5,EnterLong,enter_long_valid,6815.75,6812.25,-3.5
ESOutput0430.txt,1477,10,ExitShort,short_dead_signal_exit deg=5,6810.75,6814.5,3.75
ESOutput0430.txt,1480,10,EnterLong,enter_long_valid,6815.75,6815.5,-0.25
